CEP;UF;CIDADE;BAIRRO;LOGRADOURO
29017220;ES;Vitória;Forte São João;Escadaria Professor Lellis
29017230;ES;Vitória;Forte São João;Beco José Valfredo Santos
29017240;ES;Vitória;Forte São João;Escadaria Projetada 32
29017250;ES;Vitória;Forte São João;Escadaria Projetada 84
29017260;ES;Vitória;Forte São João;Rua Theodorico Góes
29017270;ES;Vitória;Forte São João;Escadaria Ilma de Deus
29017280;ES;Vitória;Forte São João;Rua Pedro Carlos de Souza
29017285;ES;Vitória;Forte São João;Avenida Princesa Isabel
29017290;ES;Vitória;Forte São João;Avenida Princesa Isabel
29018025;ES;Vitória;Parque Moscoso;Rua Presidente Pedreira
29018035;ES;Vitória;Parque Moscoso;Avenida Marcos de Azevedo
29018045;ES;Vitória;Parque Moscoso;Rua José Bonifácio
29018055;ES;Vitória;Parque Moscoso;Rua Washington Pessoa
29018065;ES;Vitória;Parque Moscoso;Rua Thiers Velloso
29018075;ES;Vitória;Parque Moscoso;Avenida Presidente Getúlio Vargas
29018080;ES;Vitória;Parque Moscoso;Rua Bernardino Monteiro
29018085;ES;Vitória;Parque Moscoso;Avenida Presidente Getúlio Vargas
29018100;ES;Vitória;Parque Moscoso;Rua Imaculada Conceição
29018120;ES;Vitória;Parque Moscoso;Rua Loren Reno
29018130;ES;Vitória;Parque Moscoso;Escadaria Doutor Luiz Castelar da Silva
29018140;ES;Vitória;Parque Moscoso;Rua São José
29018150;ES;Vitória;Parque Moscoso;Rua Soldado Antônio Faria
29018160;ES;Vitória;Parque Moscoso;Rua Soldado Apolinário dos Reis
29018170;ES;Vitória;Parque Moscoso;Escadaria Tenente Vítor Dias Lourenço
29018180;ES;Vitória;Parque Moscoso;Rua Doutor João dos Santos Neves
29018190;ES;Vitória;Parque Moscoso;Avenida Presidente Florentino Avidos
29018200;ES;Vitória;Parque Moscoso;Rua Vinte e Três de Maio
29018210;ES;Vitória;Parque Moscoso;Rua Vasco Coutinho
29018250;ES;Vitória;Parque Moscoso;Avenida Cleto Nunes
29018260;ES;Vitória;Parque Moscoso;Rua Henrique Coutinho
29018270;ES;Vitória;Parque Moscoso;Rua Padre José de Anchieta
29018280;ES;Vitória;Parque Moscoso;Praça do Parque Moscoso
