CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60410342;CE;Fortaleza;Parreão;Rua Carlos Argemiro de Camargo
60410343;CE;Fortaleza;Parreão;Rua Santa Luzia
60410345;CE;Fortaleza;Parreão;Rua Sargento Silva
60410346;CE;Fortaleza;Parreão;Rua Armando Monteiro
60410348;CE;Fortaleza;Parreão;Rua Artur de Carvalho
60410350;CE;Fortaleza;Parreão;Rua Padre Germano
60410352;CE;Fortaleza;Parreão;Rua Desembargador Praxedes
60410354;CE;Fortaleza;Parreão;Rua Moreira Gomes
60410355;CE;Fortaleza;Parreão;Rua Padre Ambrósio Machado
60410356;CE;Fortaleza;Parreão;Rua João Araripe
60410358;CE;Fortaleza;Parreão;Rua Edgar Pinho Filho
60410364;CE;Fortaleza;Parreão;Rua Alberto Montezuma
60410365;CE;Fortaleza;Parreão;Rua Antônio Correia Lima
60410366;CE;Fortaleza;Parreão;Rua Tertuliano Sales
60410368;CE;Fortaleza;Parreão;Rua Jaú
60410372;CE;Fortaleza;Parreão;Rua Jorge Acúrcio
60410374;CE;Fortaleza;Parreão;Rua Engenheiro Edmundo Almeida Filho
60410405;CE;Fortaleza;Parreão;Rua Frei Vicente do Salvador
60410420;CE;Fortaleza;Jardim América;Travessa São Luís
60410422;CE;Fortaleza;Jardim América;Travessa Lavanery
60410423;CE;Fortaleza;Jardim América;Avenida Professor Gomes de Matos
60410424;CE;Fortaleza;Jardim América;Avenida Professor Gomes de Matos
60410426;CE;Fortaleza;Jardim América;Rua Jorge Dumar
60410428;CE;Fortaleza;Jardim América;Travessa Jorge Dumar
60410430;CE;Fortaleza;Jardim América;Travessa Cruzeiro do Sul
60410431;CE;Fortaleza;Jardim América;Vila Vasconcelos
60410434;CE;Fortaleza;Jardim América;Vila Findanza
60410436;CE;Fortaleza;Jardim América;Rua Edite Braga
60410437;CE;Fortaleza;Jardim América;Rua Grijalva Costa
60410440;CE;Fortaleza;Jardim América;Travessa Estrela do Mar
60410442;CE;Fortaleza;Jardim América;Avenida Eduardo Girão
