CEP;UF;CIDADE;BAIRRO;LOGRADOURO
70239070;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco G
70239080;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco H
70239090;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco I
70239100;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco J
70239110;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco K
70239120;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco L
70239130;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco M
70239140;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco N
70239150;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco O
70239160;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco P
70239170;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco Q
70239180;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco R
70239190;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco S
70239200;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco T
70239210;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco U
70239220;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco V
70239400;DF;Brasília;Asa Sul;Quadra EQS 405/406
70239500;DF;Brasília;Asa Sul;Quadra CLS 405
70239510;DF;Brasília;Asa Sul;Quadra CLS 405 Bloco A
70239520;DF;Brasília;Asa Sul;Quadra CLS 405 Bloco B
70239530;DF;Brasília;Asa Sul;Quadra CLS 405 Bloco C
70252000;DF;Brasília;Asa Sul;Quadra SQS 206
70252010;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco A
70252020;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco B
70252030;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco C
70252040;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco D
70252050;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco E
70252060;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco F
70252070;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco G
70252080;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco H
70252090;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco I
70252100;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco J
70252110;DF;Brasília;Asa Sul;Quadra SQS 206 Bloco K
70252400;DF;Brasília;Asa Sul;Quadra EQS 206/207
70252500;DF;Brasília;Asa Sul;Quadra CLS 206
70252510;DF;Brasília;Asa Sul;Quadra CLS 206 Bloco A
70252520;DF;Brasília;Asa Sul;Quadra CLS 206 Bloco B
70252530;DF;Brasília;Asa Sul;Quadra CLS 206 Bloco C
70252540;DF;Brasília;Asa Sul;Quadra CLS 206 Bloco D
70253000;DF;Brasília;Asa Sul;Quadra SQS 207
70253010;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco A
70253020;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco B
70253030;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco C
70253040;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco D
70253050;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco E
70253060;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco F
70253070;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco G
70253080;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco H
70253090;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco I
70253100;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco J
70253110;DF;Brasília;Asa Sul;Quadra SQS 207 Bloco K
70253500;DF;Brasília;Asa Sul;Quadra CLS 207
70253510;DF;Brasília;Asa Sul;Quadra CLS 207 Bloco A
70253520;DF;Brasília;Asa Sul;Quadra CLS 207 Bloco B
70253530;DF;Brasília;Asa Sul;Quadra CLS 207 Bloco C
70253540;DF;Brasília;Asa Sul;Quadra CLS 207 Bloco D
70254000;DF;Brasília;Asa Sul;Quadra SQS 208
70254010;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco A
70254020;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco B
70254030;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco C
70254040;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco D
70254050;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco E
70254060;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco F
70254070;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco G
70254080;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco H
70254090;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco I
70254100;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco J
70254110;DF;Brasília;Asa Sul;Quadra SQS 208 Bloco K
70254400;DF;Brasília;Asa Sul;Quadra EQS 208/209
70254450;DF;Brasília;Asa Sul;Quadra EQS 208/408
70254500;DF;Brasília;Asa Sul;Quadra CLS 208
70254510;DF;Brasília;Asa Sul;Quadra CLS 208 Bloco A
70254520;DF;Brasília;Asa Sul;Quadra CLS 208 Bloco B
70254530;DF;Brasília;Asa Sul;Quadra CLS 208 Bloco C
70254540;DF;Brasília;Asa Sul;Quadra CLS 208 Bloco D
70255000;DF;Brasília;Asa Sul;Quadra SQS 406
70255010;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco A
70255020;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco B
70255030;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco C
70255040;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco D
70255050;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco E
70255060;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco F
70255070;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco G
70255080;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco H
70255090;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco I
70255100;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco J
70255110;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco K
70255120;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco L
70255130;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco M
70255140;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco N
70255150;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco O
70255160;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco P
70255170;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco Q
70255180;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco R
70255190;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco S
70255200;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco T
70255210;DF;Brasília;Asa Sul;Quadra SQS 406 Bloco U
70255400;DF;Brasília;Asa Sul;Quadra EQS 406/407
70255500;DF;Brasília;Asa Sul;Quadra CLS 406
70255510;DF;Brasília;Asa Sul;Quadra CLS 406 Bloco A
70255520;DF;Brasília;Asa Sul;Quadra CLS 406 Bloco B
70255530;DF;Brasília;Asa Sul;Quadra CLS 406 Bloco C
70255540;DF;Brasília;Asa Sul;Quadra CLS 406 Bloco D
70256000;DF;Brasília;Asa Sul;Quadra SQS 407
70256010;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco A
70256020;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco B
70256030;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco C
70256040;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco D
70256050;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco E
70256060;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco F
70256070;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco G
70256080;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco H
70256090;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco I
70256100;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco J
70256110;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco K
70256120;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco L
70256130;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco M
70256140;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco N
70256150;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco O
70256160;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco P
70256170;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco Q
70256180;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco R
70256190;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco S
70256200;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco T
70256210;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco U
70256220;DF;Brasília;Asa Sul;Quadra SQS 407 Bloco V
70256400;DF;Brasília;Asa Sul;Quadra EQS 407/408
70256500;DF;Brasília;Asa Sul;Quadra CLS 407
70256510;DF;Brasília;Asa Sul;Quadra CLS 407 Bloco A
70256520;DF;Brasília;Asa Sul;Quadra CLS 407 Bloco B
70256530;DF;Brasília;Asa Sul;Quadra CLS 407 Bloco C
70256540;DF;Brasília;Asa Sul;Quadra CLS 407 Bloco D
